order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3922539531,44722,24-09-2024 15:54,24-09-2024 15:54,0,4.28,On Time,
7634516705,44722,15-10-2023 14:56,15-10-2023 15:01,5,2.98,On Time,Traffic
8731122718,44722,23-04-2023 05:56,23-04-2023 06:09,13,2.48,Slightly Delayed,Traffic
9471236505,44722,05-10-2024 11:12,05-10-2024 11:35,23,2.33,Significantly Delayed,Traffic
9497014025,44722,03-11-2024 05:01,03-11-2024 05:14,13,3.85,Slightly Delayed,Traffic
592358946,44722,22-08-2024 02:14,22-08-2024 02:17,3,1.19,On Time,Traffic
9680783354,44722,09-04-2023 02:11,09-04-2023 02:11,0,4.59,On Time,
6109792602,44722,13-09-2023 02:16,13-09-2023 02:19,3,4.67,On Time,Traffic
2734817654,44722,12-04-2023 09:51,12-04-2023 09:48,-3,4.64,On Time,
6380542008,77591,08-06-2023 17:49,08-06-2023 17:48,-1,0.77,On Time,
4784760589,86412,21-03-2024 04:17,21-03-2024 04:14,-3,1.71,On Time,
1577703194,52523,28-04-2024 02:48,28-04-2024 02:46,-2,1.23,On Time,
6758737749,51417,26-10-2023 02:05,26-10-2023 02:08,3,1.95,On Time,Traffic
4081640450,87928,16-03-2024 17:16,16-03-2024 17:20,4,1.33,On Time,Traffic
9258266990,96885,31-03-2024 08:05,31-03-2024 08:05,0,1.45,On Time,
2109410707,13085,07-08-2024 20:27,07-08-2024 20:27,0,2.08,On Time,
576022547,66178,07-04-2024 06:09,07-04-2024 06:05,-4,1.09,On Time,
2106943908,33162,28-01-2024 17:03,28-01-2024 17:00,-3,0.78,On Time,
6541281594,45396,18-11-2023 10:43,18-11-2023 10:53,10,1.75,Slightly Delayed,Traffic
2664220988,78144,05-05-2023 20:38,05-05-2023 20:39,1,3.01,On Time,Traffic
493514666,5754,20-11-2023 23:17,20-11-2023 23:23,6,2.94,Slightly Delayed,Traffic
9658669384,38162,06-09-2023 21:41,06-09-2023 21:37,-4,2.18,On Time,
8765283513,3995,23-02-2024 20:18,23-02-2024 20:42,24,1.96,Significantly Delayed,Traffic
6421427812,72973,05-10-2023 01:33,05-10-2023 01:36,3,2.27,On Time,Traffic
4467093205,61809,24-10-2023 12:49,24-10-2023 12:50,1,3.55,On Time,Traffic
7560862152,91464,15-04-2023 09:05,15-04-2023 09:07,2,4.12,On Time,Traffic
8218080678,47082,04-05-2024 19:10,04-05-2024 19:40,30,3.39,Significantly Delayed,Traffic
8196173573,50964,17-07-2024 18:36,17-07-2024 18:53,17,4.9,Significantly Delayed,Traffic
1174856327,32165,16-06-2024 21:39,16-06-2024 21:49,10,2.72,Slightly Delayed,Traffic
9754365788,65577,02-12-2023 21:45,02-12-2023 21:49,4,2.02,On Time,Traffic
8398774908,61857,26-02-2024 19:54,26-02-2024 19:58,4,2.08,On Time,Traffic
626433439,35365,17-02-2024 23:47,17-02-2024 23:45,-2,2.41,On Time,
3097299525,3839,12-10-2023 15:41,12-10-2023 15:42,1,2.93,On Time,Traffic
5367488413,40803,12-12-2023 05:08,12-12-2023 05:09,1,2.75,On Time,Traffic
3700795655,72145,10-06-2023 18:47,10-06-2023 18:46,-1,4.27,On Time,
3161904185,8553,13-01-2024 14:36,13-01-2024 14:37,1,3.18,On Time,Traffic
8149944548,18686,24-07-2024 23:24,24-07-2024 23:29,5,0.86,On Time,Traffic
4961830447,18510,06-09-2024 01:50,06-09-2024 01:55,5,4.91,On Time,Traffic
613578154,76149,03-08-2024 05:02,03-08-2024 05:15,13,1.45,Slightly Delayed,Traffic
2582466700,73868,10-09-2024 16:25,10-09-2024 16:32,7,1.43,Slightly Delayed,Traffic
3840910839,90827,10-09-2023 20:11,10-09-2023 20:24,13,0.84,Slightly Delayed,Traffic
399559401,90827,01-11-2023 19:35,01-11-2023 20:02,27,1.28,Significantly Delayed,Traffic
4037817241,90827,19-12-2023 14:00,19-12-2023 14:09,9,0.67,Slightly Delayed,Traffic
582598096,90827,27-10-2023 23:25,27-10-2023 23:26,1,1.81,On Time,Traffic
9218060399,90827,25-10-2024 08:46,25-10-2024 08:45,-1,2.45,On Time,
6650174202,90827,10-07-2023 03:41,10-07-2023 03:38,-3,3.13,On Time,
2715902884,90827,27-08-2024 03:46,27-08-2024 03:41,-5,4.67,On Time,
7957986242,90827,10-12-2023 10:58,10-12-2023 10:59,1,1.85,On Time,Traffic
7148568995,90827,06-04-2023 07:55,06-04-2023 08:15,20,2.26,Significantly Delayed,Traffic
670358911,90827,21-12-2023 10:20,21-12-2023 10:16,-4,4.97,On Time,
6098277214,90827,22-03-2023 13:53,22-03-2023 13:51,-2,2.7,On Time,
4621664126,90827,17-07-2024 12:25,17-07-2024 12:37,12,1.77,Slightly Delayed,Traffic
6336460663,90827,28-08-2023 07:00,28-08-2023 07:10,10,1.81,Slightly Delayed,Traffic
909027635,90827,24-06-2023 20:53,24-06-2023 21:12,19,1,Significantly Delayed,Traffic
2854202683,90827,18-10-2023 18:19,18-10-2023 18:27,8,1.33,Slightly Delayed,Traffic
7936387697,90827,29-03-2023 00:44,29-03-2023 00:46,2,4.8,On Time,Traffic
8337736091,90827,04-04-2024 00:52,04-04-2024 00:56,4,1.67,On Time,Traffic
4404350734,90827,16-01-2024 17:03,16-01-2024 17:27,24,2.04,Significantly Delayed,Traffic
6565246127,90827,18-05-2024 16:17,18-05-2024 16:14,-3,3.42,On Time,
3494650073,90827,03-03-2024 22:21,03-03-2024 22:20,-1,3.6,On Time,
1920923798,90827,01-05-2024 07:58,01-05-2024 07:53,-5,1.59,On Time,
5069524975,90827,24-07-2024 01:31,24-07-2024 01:36,5,3.11,On Time,Traffic
3873368520,90827,04-10-2023 08:34,04-10-2023 08:32,-2,3.89,On Time,
3111414152,90827,01-08-2024 07:29,01-08-2024 07:27,-2,1.11,On Time,
7104489974,90827,28-06-2023 22:12,28-06-2023 22:10,-2,2.74,On Time,
3211566084,90827,24-02-2024 14:21,24-02-2024 14:18,-3,4.68,On Time,
2416717644,90827,12-09-2023 18:41,12-09-2023 18:47,6,0.62,Slightly Delayed,Traffic
4535670244,90827,17-05-2024 08:20,17-05-2024 08:15,-5,3.4,On Time,
7309958460,90827,20-01-2024 03:08,20-01-2024 03:22,14,2.26,Slightly Delayed,Traffic
9996182478,90827,18-04-2023 13:30,18-04-2023 13:30,0,2.97,On Time,
2231942521,90827,24-12-2023 02:43,24-12-2023 03:09,26,3.8,Significantly Delayed,Traffic
554028972,90827,26-09-2023 08:00,26-09-2023 08:04,4,1.92,On Time,Traffic
8756001290,90827,06-05-2023 17:54,06-05-2023 17:49,-5,2.89,On Time,
8047899303,90827,28-09-2023 02:00,28-09-2023 02:00,0,0.93,On Time,
9720683332,90827,23-06-2024 20:36,23-06-2024 20:33,-3,3.3,On Time,
218670241,90827,07-06-2023 03:38,07-06-2023 03:54,16,2.41,Significantly Delayed,Traffic
1382880255,90827,11-08-2024 13:43,11-08-2024 13:48,5,1.55,On Time,Traffic
332975964,90827,21-09-2023 01:52,21-09-2023 02:11,19,1.97,Significantly Delayed,Traffic
2638683222,90827,30-10-2024 05:38,30-10-2024 05:43,5,2.25,On Time,Traffic
9150146711,90827,29-04-2024 18:35,29-04-2024 18:40,5,3.51,On Time,Traffic
1553626879,90827,26-10-2024 14:49,26-10-2024 14:54,5,3.17,On Time,Traffic
9271384187,90827,28-11-2023 03:42,28-11-2023 03:47,5,0.94,On Time,Traffic
1409544327,90827,13-07-2024 16:34,13-07-2024 16:39,5,1.17,On Time,Traffic
637100019,90827,23-10-2023 18:34,23-10-2023 18:36,2,3.09,On Time,Traffic
186083059,90827,01-07-2024 20:32,01-07-2024 20:36,4,0.69,On Time,Traffic
1804073530,90827,19-06-2024 17:43,19-06-2024 17:41,-2,1.8,On Time,
5291430311,90827,19-10-2023 19:14,19-10-2023 19:41,27,4.04,Significantly Delayed,Traffic
6947225582,90827,03-04-2024 08:58,03-04-2024 08:55,-3,3.75,On Time,
5710643134,90827,16-04-2023 17:16,16-04-2023 17:44,28,1.71,Significantly Delayed,Traffic
8329733630,90827,04-03-2024 04:04,04-03-2024 04:11,7,1.17,Slightly Delayed,Traffic
6772651293,90827,15-12-2023 18:50,15-12-2023 18:51,1,0.79,On Time,Traffic
581212790,90827,29-06-2024 09:03,29-06-2024 09:11,8,1.5,Slightly Delayed,Traffic
4766571706,90827,05-05-2023 18:00,05-05-2023 18:11,11,4.87,Slightly Delayed,Traffic
9961298199,90827,27-11-2023 06:33,27-11-2023 06:29,-4,3.91,On Time,
8102675591,90827,03-02-2024 23:00,03-02-2024 23:13,13,2.96,Slightly Delayed,Traffic
604050223,90827,18-04-2024 08:23,18-04-2024 08:22,-1,3.69,On Time,
782327552,90827,07-07-2023 20:10,07-07-2023 20:12,2,4.95,On Time,Traffic
6156638188,90827,17-03-2023 05:15,17-03-2023 05:22,7,1.47,Slightly Delayed,Traffic
6475299855,90827,13-10-2023 22:19,13-10-2023 22:24,5,3.43,On Time,Traffic
689110145,90827,03-05-2023 06:56,03-05-2023 07:17,21,1.81,Significantly Delayed,Traffic
2785467351,90827,12-05-2024 13:36,12-05-2024 13:51,15,1.46,Slightly Delayed,Traffic
7188270379,90827,15-04-2024 06:30,15-04-2024 06:36,6,1.56,Slightly Delayed,Traffic
9209192342,90827,05-03-2024 07:06,05-03-2024 07:16,10,3.05,Slightly Delayed,Traffic
3193016310,90827,02-12-2023 05:29,02-12-2023 05:50,21,1.65,Significantly Delayed,Traffic
9743228131,90827,09-07-2024 08:58,09-07-2024 08:59,1,1.98,On Time,Traffic
4417542973,90827,23-08-2024 12:11,23-08-2024 12:11,0,2.35,On Time,
3065857200,90827,26-06-2024 02:54,26-06-2024 02:57,3,3.64,On Time,Traffic
6994732191,90827,24-07-2023 11:37,24-07-2023 11:47,10,3.02,Slightly Delayed,Traffic
7663189769,90827,01-08-2023 12:55,01-08-2023 13:18,23,1.4,Significantly Delayed,Traffic
5012619147,90827,03-05-2023 10:21,03-05-2023 10:50,29,1.55,Significantly Delayed,Traffic
7456088789,90827,09-04-2023 00:16,09-04-2023 00:21,5,2.87,On Time,Traffic
3270559373,90827,19-03-2023 13:45,19-03-2023 13:51,6,1.43,Slightly Delayed,Traffic
4703798183,90827,23-12-2023 07:05,23-12-2023 07:15,10,0.96,Slightly Delayed,Traffic
3968840556,90827,09-09-2024 22:22,09-09-2024 22:27,5,4.67,On Time,Traffic
2331647373,90827,11-08-2023 06:41,11-08-2023 06:46,5,1.58,On Time,Traffic
6683347454,90827,25-05-2023 15:38,25-05-2023 15:48,10,4.09,Slightly Delayed,Traffic
5710259220,90827,15-04-2023 15:46,15-04-2023 15:50,4,1.2,On Time,Traffic
9871546057,90827,12-05-2024 03:54,12-05-2024 03:50,-4,4.12,On Time,
5459704311,90827,01-12-2023 10:50,01-12-2023 10:53,3,1.83,On Time,Traffic
3426702134,90827,23-08-2024 09:12,23-08-2024 09:22,10,3.18,Slightly Delayed,Traffic
7671357353,90827,18-02-2024 16:52,18-02-2024 16:49,-3,2.85,On Time,
9656230693,90827,16-04-2023 08:35,16-04-2023 08:47,12,1.51,Slightly Delayed,Traffic
3315369956,90827,21-04-2023 08:02,21-04-2023 08:09,7,4.85,Slightly Delayed,Traffic
1762287720,90827,30-08-2024 07:27,30-08-2024 07:28,1,3.28,On Time,Traffic
4816206081,90827,12-05-2023 14:27,12-05-2023 14:32,5,3.41,On Time,Traffic
2808133351,90827,03-12-2023 11:27,03-12-2023 11:27,0,4.26,On Time,
3444569396,90827,25-09-2024 19:31,25-09-2024 19:27,-4,1.28,On Time,
9704671447,90827,05-12-2023 22:56,05-12-2023 22:57,1,1.25,On Time,Traffic
6454001692,90827,09-09-2023 17:30,09-09-2023 17:42,12,1.8,Slightly Delayed,Traffic
2624508626,90827,28-02-2024 00:27,28-02-2024 00:24,-3,3,On Time,
932273820,90827,06-05-2024 02:16,06-05-2024 02:21,5,4.92,On Time,Traffic
7908614088,90827,14-05-2023 16:02,14-05-2023 16:16,14,2.89,Slightly Delayed,Traffic
9730765358,90827,20-08-2023 21:58,20-08-2023 21:57,-1,0.52,On Time,
4748284156,90827,18-09-2023 20:27,18-09-2023 20:25,-2,2.88,On Time,
1829286278,90827,27-09-2023 17:32,27-09-2023 17:34,2,1.89,On Time,Traffic
3180415318,90827,07-07-2024 05:16,07-07-2024 05:43,27,4.65,Significantly Delayed,Traffic
1008158736,90827,10-06-2024 15:14,10-06-2024 15:23,9,3.48,Slightly Delayed,Traffic
5092816701,90827,03-06-2024 19:22,03-06-2024 19:52,30,3.66,Significantly Delayed,Traffic
4339850858,90827,25-10-2023 22:34,25-10-2023 22:50,16,2.16,Significantly Delayed,Traffic
1564040362,90827,01-08-2023 12:08,01-08-2023 12:05,-3,1.46,On Time,
4856827800,90827,20-08-2024 03:33,20-08-2024 03:30,-3,4.24,On Time,
2465711187,90827,30-03-2023 11:08,30-03-2023 11:03,-5,3.36,On Time,
7741314063,90827,13-09-2024 19:34,13-09-2024 19:36,2,1.53,On Time,Traffic
6973696848,90827,23-04-2023 16:07,23-04-2023 16:16,9,4.18,Slightly Delayed,Traffic
443178123,90827,29-08-2024 01:09,29-08-2024 01:15,6,2.37,Slightly Delayed,Traffic
2155491764,90827,29-08-2024 01:31,29-08-2024 01:26,-5,0.85,On Time,
282887897,90827,19-09-2023 23:36,19-09-2023 23:32,-4,4.01,On Time,
1014190951,90827,25-04-2023 16:19,25-04-2023 16:14,-5,1.47,On Time,
4632027192,90827,09-07-2024 02:59,09-07-2024 02:58,-1,1.36,On Time,
9196809062,90827,19-05-2024 03:16,19-05-2024 03:31,15,3.59,Slightly Delayed,Traffic
3802671506,90827,30-07-2023 08:04,30-07-2023 08:04,0,4.5,On Time,
931138604,90827,24-08-2023 16:28,24-08-2023 16:24,-4,2.66,On Time,
6507222211,90827,15-01-2024 07:14,15-01-2024 07:25,11,2.42,Slightly Delayed,Traffic
9091185978,90827,22-07-2023 09:08,22-07-2023 09:08,0,2.2,On Time,
6314310505,90827,16-02-2024 04:46,16-02-2024 04:47,1,1.39,On Time,Traffic
2711467206,90827,07-04-2023 01:03,07-04-2023 00:58,-5,1.81,On Time,
1359318731,90827,27-08-2024 22:52,27-08-2024 22:47,-5,3.4,On Time,
4521042050,90827,25-04-2024 08:14,25-04-2024 08:17,3,0.6,On Time,Traffic
1317016672,90827,21-09-2024 00:03,21-09-2024 00:07,4,1.51,On Time,Traffic
7624598493,90827,18-04-2024 07:02,18-04-2024 07:09,7,0.6,Slightly Delayed,Traffic
1753431230,90827,24-03-2024 13:56,24-03-2024 13:51,-5,1.3,On Time,
8650539199,90827,04-12-2023 05:25,04-12-2023 05:37,12,3.16,Slightly Delayed,Traffic
3276478503,90827,03-04-2024 14:39,03-04-2024 14:36,-3,2.75,On Time,
5080943123,90827,21-09-2023 14:01,21-09-2023 14:22,21,0.6,Significantly Delayed,Traffic
6158083683,90827,08-03-2024 17:37,08-03-2024 17:42,5,0.51,On Time,Traffic
9228072842,90827,25-07-2023 06:21,25-07-2023 06:26,5,4.76,On Time,Traffic
4028432722,90827,21-05-2024 18:01,21-05-2024 18:06,5,1.91,On Time,Traffic
3679730192,90827,05-07-2023 14:40,05-07-2023 14:35,-5,1.93,On Time,
71793937,90827,21-04-2024 00:02,21-04-2024 00:00,-2,4.33,On Time,
47467466,90827,05-09-2023 17:04,05-09-2023 17:02,-2,3.41,On Time,
4538136436,90827,23-05-2023 03:40,23-05-2023 03:45,5,2.61,On Time,Traffic
8750169461,90827,07-09-2024 06:54,07-09-2024 06:55,1,2.69,On Time,Traffic
9371021811,90827,24-10-2024 11:57,24-10-2024 11:55,-2,4.52,On Time,
679274212,90827,19-10-2024 19:26,19-10-2024 19:21,-5,0.52,On Time,
6601671674,90827,09-07-2023 06:35,09-07-2023 06:48,13,4.33,Slightly Delayed,Traffic
2708441500,90827,12-01-2024 21:21,12-01-2024 21:17,-4,3.47,On Time,
9548480220,90827,08-09-2023 12:30,08-09-2023 12:33,3,4.19,On Time,Traffic
5440864021,90827,15-09-2023 07:52,15-09-2023 07:51,-1,3.98,On Time,
5705224767,90827,02-06-2023 17:52,02-06-2023 17:48,-4,4.49,On Time,
9945458771,90827,27-08-2024 15:16,27-08-2024 15:26,10,4.17,Slightly Delayed,Traffic
336832815,90827,09-12-2023 04:27,09-12-2023 04:38,11,0.86,Slightly Delayed,Traffic
9543126726,90827,01-05-2024 12:22,01-05-2024 12:34,12,2.35,Slightly Delayed,Traffic
5134666123,90827,02-05-2024 13:48,02-05-2024 13:49,1,3.83,On Time,Traffic
5663657880,90827,06-05-2024 11:35,06-05-2024 11:59,24,0.55,Significantly Delayed,Traffic
5352647396,90827,11-10-2023 21:02,11-10-2023 21:00,-2,2.2,On Time,
7995172779,90827,15-06-2023 14:02,15-06-2023 14:15,13,3.36,Slightly Delayed,Traffic
605779703,90827,07-03-2024 23:19,07-03-2024 23:16,-3,4.55,On Time,
685688121,90827,27-10-2023 01:17,27-10-2023 01:34,17,3.89,Significantly Delayed,Traffic
5966726971,90827,06-09-2023 18:16,06-09-2023 18:21,5,0.96,On Time,Traffic
6763510083,90827,07-06-2023 10:41,07-06-2023 10:36,-5,2.49,On Time,
6735813139,90827,04-04-2023 01:25,04-04-2023 01:21,-4,3.18,On Time,
8361205778,90827,20-06-2023 08:52,20-06-2023 08:50,-2,2.81,On Time,
3640952655,90827,01-06-2023 16:48,01-06-2023 17:02,14,1.05,Slightly Delayed,Traffic
6395279829,90827,26-10-2023 05:09,26-10-2023 05:08,-1,2.65,On Time,
339410846,90827,06-05-2023 15:50,06-05-2023 15:45,-5,3.55,On Time,
8924056486,90827,08-04-2024 00:59,08-04-2024 01:24,25,1.23,Significantly Delayed,Traffic
6616322616,90827,03-12-2023 11:05,03-12-2023 11:09,4,3.33,On Time,Traffic
4178578583,90827,29-09-2024 05:39,29-09-2024 05:39,0,1.37,On Time,
7558107764,90827,13-03-2024 22:16,13-03-2024 22:14,-2,3.73,On Time,
7894708851,90827,12-04-2024 01:49,12-04-2024 01:47,-2,1.18,On Time,
1916638346,90827,28-06-2023 17:40,28-06-2023 17:52,12,1.96,Slightly Delayed,Traffic
4973943462,90827,29-10-2024 18:36,29-10-2024 18:56,20,1.7,Significantly Delayed,Traffic
6567129123,90827,09-09-2023 12:54,09-09-2023 12:59,5,4.66,On Time,Traffic
8702642032,90827,22-08-2023 20:31,22-08-2023 20:34,3,4.57,On Time,Traffic
7857954356,90827,20-01-2024 19:08,20-01-2024 19:04,-4,1.51,On Time,
5376218500,90827,16-11-2023 16:00,16-11-2023 16:09,9,3.84,Slightly Delayed,Traffic
3452449295,90827,09-10-2023 06:54,09-10-2023 06:55,1,3.74,On Time,Traffic
1694826296,90827,09-05-2023 19:49,09-05-2023 19:47,-2,1.67,On Time,
9449954611,90827,12-08-2023 07:34,12-08-2023 07:41,7,3.51,Slightly Delayed,Traffic
7722059222,90827,16-11-2023 23:21,16-11-2023 23:36,15,3.4,Slightly Delayed,Traffic
2871448124,90827,28-05-2024 06:00,28-05-2024 06:04,4,1.16,On Time,Traffic
4158839033,90827,22-09-2024 12:29,22-09-2024 12:30,1,2.28,On Time,Traffic
9936118648,90827,04-03-2024 18:58,04-03-2024 19:07,9,1.69,Slightly Delayed,Traffic
6804747901,90827,31-01-2024 03:01,31-01-2024 03:04,3,1.43,On Time,Traffic
7579444448,90827,06-06-2024 16:20,06-06-2024 16:22,2,1.09,On Time,Traffic
4379043082,90827,12-05-2023 04:45,12-05-2023 04:45,0,4.05,On Time,
4212894712,90827,09-06-2024 15:04,09-06-2024 15:06,2,2.25,On Time,Traffic
7962511808,90827,11-02-2024 10:32,11-02-2024 10:35,3,2.74,On Time,Traffic
6478815087,90827,18-07-2024 08:13,18-07-2024 08:10,-3,4.68,On Time,
6239166986,90827,23-05-2024 06:41,23-05-2024 06:49,8,4.44,Slightly Delayed,Traffic
9894863460,90827,25-03-2023 08:51,25-03-2023 08:48,-3,1.31,On Time,
2982638677,90827,13-01-2024 17:36,13-01-2024 17:34,-2,2.75,On Time,
3284797515,90827,10-09-2024 04:07,10-09-2024 04:20,13,1.32,Slightly Delayed,Traffic
8895501673,90827,11-07-2023 17:19,11-07-2023 17:20,1,0.95,On Time,Traffic
914992221,90827,27-07-2023 04:37,27-07-2023 04:41,4,2.53,On Time,Traffic
2067729457,90827,23-09-2023 01:48,23-09-2023 01:47,-1,4.67,On Time,
5389250154,90827,15-09-2024 02:55,15-09-2024 02:51,-4,4.04,On Time,
4352973016,90827,07-10-2024 09:07,07-10-2024 09:36,29,4.36,Significantly Delayed,Traffic
7667555396,90827,03-02-2024 11:54,03-02-2024 12:09,15,4.42,Slightly Delayed,Traffic
168804744,90827,28-10-2023 07:34,28-10-2023 07:34,0,1.5,On Time,
854218304,90827,04-11-2023 06:40,04-11-2023 06:37,-3,0.86,On Time,
2616618240,90827,14-03-2024 00:56,14-03-2024 00:57,1,1.43,On Time,Traffic
8891144024,90827,06-04-2023 20:53,06-04-2023 20:57,4,4.79,On Time,Traffic
4606856320,90827,03-08-2024 07:33,03-08-2024 07:35,2,0.74,On Time,Traffic
1876194333,90827,27-03-2024 08:49,27-03-2024 08:51,2,1.2,On Time,Traffic
1471186096,90827,21-11-2023 02:24,21-11-2023 02:39,15,3.78,Slightly Delayed,Traffic
4763556417,90827,01-04-2023 00:54,01-04-2023 00:52,-2,3.35,On Time,
5961097387,90827,27-08-2023 04:53,27-08-2023 04:53,0,2.67,On Time,
1509646137,90827,12-04-2024 17:21,12-04-2024 17:30,9,1.71,Slightly Delayed,Traffic
7533431274,90827,11-08-2023 15:52,11-08-2023 15:52,0,1.85,On Time,
3598818329,90827,29-07-2023 03:33,29-07-2023 03:34,1,2.85,On Time,Traffic
2561337790,90827,09-10-2024 07:13,09-10-2024 07:09,-4,1,On Time,
2359692348,90827,31-08-2024 00:47,31-08-2024 00:51,4,0.66,On Time,Traffic
3146098826,90827,20-06-2024 23:21,20-06-2024 23:24,3,3.16,On Time,Traffic
8638050442,90827,16-11-2023 23:46,16-11-2023 23:50,4,1.43,On Time,Traffic
1833854180,90827,23-03-2023 07:31,23-03-2023 07:56,25,1.13,Significantly Delayed,Traffic
5687148136,90827,24-06-2023 00:56,24-06-2023 00:57,1,3.98,On Time,Traffic
7133253616,90827,14-08-2024 08:26,14-08-2024 08:37,11,2.39,Slightly Delayed,Traffic
7899569162,90827,15-08-2023 09:06,15-08-2023 09:13,7,1.06,Slightly Delayed,Traffic
6119637917,90827,28-06-2024 20:59,28-06-2024 21:04,5,3.86,On Time,Traffic
4924477011,90827,13-01-2024 19:32,13-01-2024 19:33,1,2.57,On Time,Traffic
577458306,90827,03-10-2023 07:23,03-10-2023 07:18,-5,3.65,On Time,
1605287230,90827,08-08-2023 06:52,08-08-2023 06:52,0,1.98,On Time,
5743074720,90827,08-02-2024 03:26,08-02-2024 03:22,-4,1.24,On Time,
1645477578,90827,20-07-2023 08:10,20-07-2023 08:05,-5,0.71,On Time,
6231311270,90827,07-12-2023 18:51,07-12-2023 19:06,15,2.36,Slightly Delayed,Traffic
4629648516,90827,21-08-2023 22:41,21-08-2023 22:42,1,3.88,On Time,Traffic
2706229594,90827,04-10-2024 08:04,04-10-2024 08:01,-3,2.68,On Time,
6814009039,90827,03-11-2023 13:17,03-11-2023 13:13,-4,2.81,On Time,
5604135912,90827,19-08-2024 16:31,19-08-2024 16:33,2,4.07,On Time,Traffic
766789724,90827,20-08-2024 23:47,20-08-2024 23:49,2,4.78,On Time,Traffic
2727595593,90827,17-11-2023 01:21,17-11-2023 01:18,-3,2.12,On Time,
9887978407,90827,16-07-2023 13:15,16-07-2023 13:17,2,3.41,On Time,Traffic
6825742544,90827,04-02-2024 18:52,04-02-2024 18:54,2,2.29,On Time,Traffic
7081192087,90827,29-07-2023 10:12,29-07-2023 10:20,8,3.33,Slightly Delayed,Traffic
3185620074,90827,14-08-2023 15:47,14-08-2023 16:02,15,0.78,Slightly Delayed,Traffic
7162086351,90827,15-11-2023 01:13,15-11-2023 01:09,-4,4.8,On Time,
5504768409,90827,07-08-2023 22:50,07-08-2023 23:03,13,2.52,Slightly Delayed,Traffic
6721093047,90827,10-03-2024 14:38,10-03-2024 14:38,0,3.41,On Time,
1134990529,90827,24-07-2024 19:18,24-07-2024 19:23,5,1.03,On Time,Traffic
4632975114,90827,15-05-2023 17:27,15-05-2023 17:32,5,2.98,On Time,Traffic
1471897083,90827,06-12-2023 22:08,06-12-2023 22:04,-4,1.87,On Time,
6081974624,90827,19-03-2024 20:41,19-03-2024 20:39,-2,3.24,On Time,
806680874,90827,15-11-2023 17:16,15-11-2023 17:17,1,4.24,On Time,Traffic
8213018419,90827,10-04-2023 20:49,10-04-2023 21:10,21,3.04,Significantly Delayed,Traffic
4610876894,90827,14-08-2023 21:58,14-08-2023 21:58,0,3.28,On Time,
9116180240,90827,23-05-2023 18:34,23-05-2023 18:36,2,0.76,On Time,Traffic
8916648395,90827,15-07-2023 16:56,15-07-2023 16:55,-1,0.83,On Time,
3626990751,90827,10-05-2023 19:28,10-05-2023 19:43,15,4.28,Slightly Delayed,Traffic
2544173358,90827,03-11-2024 16:51,03-11-2024 16:51,0,2.73,On Time,
3654075570,90827,25-06-2023 00:42,25-06-2023 00:40,-2,0.87,On Time,
9846277624,90827,17-09-2024 13:21,17-09-2024 13:21,0,1.77,On Time,
8600159148,90827,15-08-2023 05:47,15-08-2023 06:00,13,4.14,Slightly Delayed,Traffic
9184012674,90827,20-07-2024 23:32,20-07-2024 23:31,-1,4.54,On Time,
5842678913,90827,02-06-2024 11:16,02-06-2024 11:15,-1,0.96,On Time,
6284066457,90827,19-03-2023 04:42,19-03-2023 04:43,1,3.83,On Time,Traffic
957188879,90827,12-01-2024 22:01,12-01-2024 21:58,-3,3.09,On Time,
2027766693,90827,17-07-2023 21:38,17-07-2023 21:35,-3,3.14,On Time,
5201172375,90827,07-01-2024 13:46,07-01-2024 14:16,30,4.14,Significantly Delayed,Traffic
5211206337,90827,04-03-2024 19:35,04-03-2024 19:38,3,0.57,On Time,Traffic
519985157,90827,07-06-2023 03:34,07-06-2023 03:31,-3,1.66,On Time,
2599819074,90827,08-05-2023 06:02,08-05-2023 05:59,-3,1.73,On Time,
6564176767,90827,11-04-2024 11:18,11-04-2024 11:42,24,2.44,Significantly Delayed,Traffic
5969684091,90827,02-12-2023 15:56,02-12-2023 15:53,-3,2.85,On Time,
8152246475,90827,07-04-2023 22:47,07-04-2023 22:45,-2,3.93,On Time,
1954493018,90827,25-08-2024 16:25,25-08-2024 16:27,2,3.59,On Time,Traffic
3695589383,90827,13-01-2024 01:33,13-01-2024 01:28,-5,3.03,On Time,
6340807810,90827,12-07-2024 00:51,12-07-2024 00:47,-4,3.6,On Time,
8029845822,90827,06-07-2023 00:13,06-07-2023 00:18,5,1.39,On Time,Traffic
8208755570,90827,12-12-2023 21:38,12-12-2023 21:35,-3,1.96,On Time,
9622488249,90827,26-06-2024 09:38,26-06-2024 09:42,4,2.03,On Time,Traffic
5410788959,90827,12-06-2024 10:40,12-06-2024 10:45,5,4.98,On Time,Traffic
7087374685,90827,21-09-2024 17:54,21-09-2024 17:59,5,1.4,On Time,Traffic
1469556300,90827,26-09-2023 23:55,26-09-2023 23:52,-3,3.95,On Time,
864290652,90827,30-10-2023 02:19,30-10-2023 02:15,-4,3.72,On Time,
3052167498,90827,24-07-2023 17:25,24-07-2023 17:23,-2,2.7,On Time,
8370088792,90827,16-05-2023 19:40,16-05-2023 19:39,-1,3.75,On Time,
8955500595,90827,07-05-2023 18:23,07-05-2023 18:33,10,1.61,Slightly Delayed,Traffic
